head_word,in_coha_early,in_coha_all
heresiarch,TRUE,TRUE
heresiarchy,FALSE,FALSE
heresiographer,FALSE,FALSE
heresiography,TRUE,TRUE
heresy,TRUE,TRUE
heretic,TRUE,TRUE
heretical,TRUE,TRUE
heretically,TRUE,TRUE
hereticate,TRUE,TRUE
heretification,FALSE,FALSE
hereto,TRUE,TRUE
heretoch,FALSE,FALSE
heretog,FALSE,FALSE
heretofore,TRUE,TRUE
hereunto,TRUE,TRUE
hereupon,TRUE,TRUE
herewith,TRUE,TRUE
herie,TRUE,TRUE
heriot,TRUE,TRUE
heriotable,TRUE,TRUE
herisson,FALSE,FALSE
heritability,FALSE,TRUE
heritable,TRUE,TRUE
heritage,TRUE,TRUE
heritance,TRUE,TRUE
heritor,TRUE,TRUE
herl,FALSE,TRUE
herling,FALSE,TRUE
hirling,FALSE,FALSE
herma,FALSE,TRUE
hermaphrodeity,FALSE,FALSE
hermaphrodism,TRUE,TRUE
hermaphrodite,TRUE,TRUE
hermaphroditic,TRUE,TRUE
hermaphroditical,TRUE,TRUE
hermaphroditism,TRUE,TRUE
hermeneutic,FALSE,TRUE
hermeneutical,TRUE,TRUE
hermeneutically,FALSE,TRUE
hermeneutics,TRUE,TRUE
hermes,TRUE,TRUE
hermetic,TRUE,TRUE
hermetical,TRUE,TRUE
hermetically,TRUE,TRUE
hermit,TRUE,TRUE
hermitage,TRUE,TRUE
hermitary,FALSE,FALSE
hermitess,TRUE,TRUE
hermitical,FALSE,FALSE
hermodactyl,FALSE,FALSE
hermogenian,TRUE,TRUE
hern,TRUE,TRUE
hernani,TRUE,TRUE
herne,TRUE,TRUE
hernia,TRUE,TRUE
hernial,TRUE,TRUE
herniotomy,FALSE,FALSE
hernshaw,TRUE,TRUE
hero,TRUE,TRUE
herodian,TRUE,TRUE
herodiones,TRUE,TRUE
heroess,FALSE,FALSE
heroic,TRUE,TRUE
heroical,TRUE,TRUE
heroicness,FALSE,TRUE
heroicomic,FALSE,FALSE
heroicomical,FALSE,TRUE
heroine,TRUE,TRUE
heroism,TRUE,TRUE
herologist,FALSE,FALSE
heroelogist,FALSE,FALSE
heron,TRUE,TRUE
heroner,FALSE,FALSE
heronry,TRUE,TRUE
heronsew,FALSE,FALSE
heronshaw,TRUE,TRUE
heroship,FALSE,FALSE
herpes,TRUE,TRUE
herpetic,FALSE,TRUE
herpetism,FALSE,FALSE
herpetologic,FALSE,FALSE
herpetological,FALSE,TRUE
herpetologist,FALSE,TRUE
herpetology,FALSE,TRUE
herpetotomist,FALSE,FALSE
herpetotomy,FALSE,FALSE
herr,TRUE,TRUE
herrenhaus,TRUE,TRUE
herring,TRUE,TRUE
herringbone,FALSE,TRUE
herrnhuter,TRUE,TRUE
hers,TRUE,TRUE
hersal,FALSE,FALSE
herschel,TRUE,TRUE
herschelian,TRUE,TRUE
herse,TRUE,TRUE
herself,TRUE,TRUE
hersillon,FALSE,FALSE
hert,TRUE,TRUE
herte,TRUE,TRUE
hertely,FALSE,TRUE
hertzian,TRUE,TRUE
hery,TRUE,TRUE
herzog,TRUE,TRUE
hesitancy,TRUE,TRUE
hesitant,TRUE,TRUE
hesitantly,TRUE,TRUE
hesitate,TRUE,TRUE
hesitatingly,TRUE,TRUE
hesitation,TRUE,TRUE
hesitative,FALSE,FALSE
hesitatory,FALSE,FALSE
hesp,FALSE,TRUE
hesper,TRUE,TRUE
hesperetin,FALSE,FALSE
hesperian,TRUE,TRUE
hesperid,TRUE,TRUE
hesperidene,FALSE,FALSE
hesperides,TRUE,TRUE
hesperidin,FALSE,TRUE
hesperidium,FALSE,FALSE
hesperornis,TRUE,TRUE
hesperus,TRUE,TRUE
hessian,TRUE,TRUE
hessite,FALSE,FALSE
hest,TRUE,TRUE
hestern,FALSE,FALSE
hesternal,FALSE,FALSE
hesychast,FALSE,FALSE
hetaera,FALSE,TRUE
hetaira,TRUE,TRUE
hetairism,FALSE,FALSE
hetarism,FALSE,FALSE
hetchel,TRUE,TRUE
hete,TRUE,TRUE
heteracanth,FALSE,FALSE
heterarchy,FALSE,FALSE
heterauxesis,FALSE,FALSE
hetero,TRUE,TRUE
heterocarpism,FALSE,FALSE
heterocarpous,FALSE,FALSE
heterocephalous,FALSE,FALSE
heterocera,FALSE,TRUE
heterocercal,TRUE,TRUE
heterocercy,FALSE,FALSE
heterochromous,FALSE,FALSE
heterochronism,FALSE,FALSE
heterochrony,FALSE,FALSE
heteroclite,TRUE,TRUE
heteroclitic,FALSE,TRUE
heteroclitical,FALSE,FALSE
heteroclitous,FALSE,FALSE
heterocyst,FALSE,FALSE
heterodactyl,FALSE,FALSE
heterodactylae,FALSE,FALSE
heterodactylous,FALSE,FALSE
heterodont,FALSE,FALSE
heterodox,TRUE,TRUE
heterodoxal,FALSE,FALSE
heterodoxy,TRUE,TRUE
heterodromous,FALSE,FALSE
heteroecious,FALSE,FALSE
heterogamous,FALSE,TRUE
heterogamy,FALSE,TRUE
heterogangliate,FALSE,FALSE
heterogene,FALSE,TRUE
heterogeneal,FALSE,FALSE
heterogeneity,TRUE,TRUE
heterogeneous,TRUE,TRUE
heterogenesis,TRUE,TRUE
heterogenetic,FALSE,FALSE
heterogenist,FALSE,FALSE
heterogenous,TRUE,TRUE
heterogeny,FALSE,TRUE
heterogonous,FALSE,FALSE
heterogony,FALSE,TRUE
heterographic,FALSE,FALSE
heterography,FALSE,FALSE
heterogynous,FALSE,FALSE
heterologous,FALSE,FALSE
heterology,FALSE,FALSE
heteromera,FALSE,FALSE
heteromerous,FALSE,FALSE
heteromorphic,FALSE,TRUE
heteromorphism,FALSE,FALSE
heteromorphy,FALSE,FALSE
heteromorphous,TRUE,TRUE
heteromyaria,FALSE,FALSE
heteronereis,FALSE,TRUE
heteronomous,FALSE,TRUE
heteronomy,TRUE,TRUE
heteronym,FALSE,FALSE
heteronymous,FALSE,FALSE
heteroousian,FALSE,FALSE
heteroousious,FALSE,FALSE
heteropathic,FALSE,FALSE
heteropathy,FALSE,FALSE
heteropelmous,FALSE,FALSE
heterophagi,FALSE,FALSE
heterophemist,FALSE,FALSE
heterophemy,FALSE,FALSE
heterophony,FALSE,FALSE
heterophyllous,FALSE,FALSE
heteroplasm,FALSE,FALSE
heteroplastic,FALSE,FALSE
heteropod,FALSE,FALSE
heteropoda,FALSE,FALSE
heteropodous,FALSE,FALSE
heteropter,FALSE,FALSE
heteroptera,FALSE,FALSE
heteroptics,FALSE,FALSE
heteroscian,FALSE,FALSE
heterosis,FALSE,TRUE
heterosomati,FALSE,FALSE
heterosporic,FALSE,FALSE
heterosporous,FALSE,TRUE
heterostyled,FALSE,FALSE
heterostylism,FALSE,FALSE
heterotactous,FALSE,FALSE
heterotaxy,FALSE,FALSE
heterotopism,FALSE,FALSE
heterotopy,FALSE,FALSE
heterotricha,FALSE,FALSE
heterotropal,FALSE,FALSE
heterotropous,FALSE,FALSE
hething,FALSE,FALSE
hetman,TRUE,TRUE
heugh,TRUE,TRUE
heuk,FALSE,FALSE
heulandite,FALSE,FALSE
heuristic,TRUE,TRUE
heved,FALSE,FALSE
hew,TRUE,TRUE
hewe,FALSE,TRUE
hewer,TRUE,TRUE
hewhole,FALSE,FALSE
hewn,TRUE,TRUE
hex,TRUE,TRUE
hexa,FALSE,TRUE
hexabasic,FALSE,FALSE
hexacapsular,FALSE,FALSE
hexachord,FALSE,TRUE
hexacid,FALSE,FALSE
hexactinellid,FALSE,FALSE
hexactinelline,FALSE,FALSE
hexactinia,FALSE,FALSE
hexad,TRUE,TRUE
hexadactylous,FALSE,FALSE
hexade,FALSE,FALSE
hexadecane,FALSE,FALSE
hexagon,TRUE,TRUE
hexagonal,TRUE,TRUE
hexagonally,FALSE,TRUE
hexagony,FALSE,FALSE
hexagram,FALSE,TRUE
hexagynia,FALSE,FALSE
hexagynian,FALSE,FALSE
hexagynous,FALSE,FALSE
hexahedral,FALSE,FALSE
hexahedron,FALSE,TRUE
hexahemeron,FALSE,FALSE
hexamerous,FALSE,FALSE
hexameter,TRUE,TRUE
hexametric,FALSE,FALSE
hexametrical,TRUE,TRUE
hexametrist,FALSE,FALSE
hexandria,FALSE,FALSE
hexandrian,FALSE,FALSE
hex_androus,FALSE,FALSE
hexane,TRUE,TRUE
hexangular,FALSE,FALSE
hexapetalous,FALSE,FALSE
hexaphyllous,FALSE,FALSE
hexapla,FALSE,FALSE
hexapod,FALSE,TRUE
hexapoda,FALSE,FALSE
hexapodous,TRUE,TRUE
hexapterous,FALSE,FALSE
hexastich,FALSE,FALSE
hexastichon,FALSE,FALSE
hexastyle,TRUE,TRUE
hexateuch,TRUE,TRUE
hexatomic,FALSE,TRUE
hexavalent,FALSE,TRUE
hexdecyl,FALSE,FALSE
hexdecylic,FALSE,FALSE
hexeikosane,FALSE,FALSE
hexene,FALSE,FALSE
hexicology,FALSE,FALSE
hexine,FALSE,FALSE
hexoctahedron,FALSE,FALSE
hexoic,FALSE,FALSE
hexone,FALSE,FALSE
hexose,FALSE,TRUE
hexyl,FALSE,TRUE
hexylene,FALSE,FALSE
hexylic,FALSE,FALSE
hey,TRUE,TRUE
heyday,TRUE,TRUE
heydeguy,FALSE,FALSE
heyh,FALSE,FALSE
heygh,FALSE,FALSE
heyne,TRUE,TRUE
heyten,FALSE,FALSE
hiation,FALSE,FALSE
hiatus,TRUE,TRUE
hibernacle,FALSE,FALSE
hibernaculum,TRUE,TRUE
hibernal,TRUE,TRUE
hibernate,TRUE,TRUE
hibernation,TRUE,TRUE
hibernian,TRUE,TRUE
hibernicism,TRUE,TRUE
hibernianism,FALSE,TRUE
hiberno_celtic,FALSE,FALSE
hibiscus,TRUE,TRUE
hiccius_doctius,FALSE,FALSE
hiccough,TRUE,TRUE
hickory,TRUE,TRUE
hicksite,TRUE,TRUE
hickup,TRUE,TRUE
hickwall,FALSE,FALSE
hickway,FALSE,FALSE
hid,TRUE,TRUE
hidage,FALSE,FALSE
hidalgo,TRUE,TRUE
hidden,TRUE,TRUE
hiddenite,FALSE,FALSE
hiddenly,TRUE,TRUE
hide,TRUE,TRUE
hidebound,TRUE,TRUE
hideous,TRUE,TRUE
hider,TRUE,TRUE
hiding,TRUE,TRUE
hidrosis,FALSE,FALSE
hidrotic,FALSE,FALSE
hie,TRUE,TRUE
hiems,TRUE,TRUE
hierapicra,FALSE,FALSE
hierarch,TRUE,TRUE
hierarchal,TRUE,TRUE
hierarchic,TRUE,TRUE
hierarchical,TRUE,TRUE
hierarchism,FALSE,TRUE
hierarchy,TRUE,TRUE
hieratic,TRUE,TRUE
hierocracy,FALSE,FALSE
hieroglyph,TRUE,TRUE
hieroglyphic,TRUE,TRUE
hieroglyphical,TRUE,TRUE
hieroglyphically,TRUE,TRUE
hieroglyphist,FALSE,FALSE
hierogram,FALSE,FALSE
hierogrammatic,FALSE,FALSE
hierogrammatist,FALSE,FALSE
hierographic,FALSE,FALSE
hierographical,FALSE,FALSE
hierography,FALSE,FALSE
hierolatry,FALSE,FALSE
hierologic,FALSE,FALSE
hierological,FALSE,FALSE
hierologist,FALSE,FALSE
hierology,FALSE,FALSE
hieromancy,FALSE,FALSE
hieromartyr,FALSE,FALSE
hieromnemon,FALSE,FALSE
hieron,TRUE,TRUE
hieronymite,FALSE,TRUE
hierophant,TRUE,TRUE
hierophantic,FALSE,TRUE
hieroscopy,FALSE,FALSE
hierotheca,FALSE,FALSE
hierourgy,FALSE,FALSE
hifalutin,TRUE,TRUE
higgle,TRUE,TRUE
higgledy_piggledy,TRUE,TRUE
higgler,TRUE,TRUE
high,TRUE,TRUE
highbinder,TRUE,TRUE
high_blown,TRUE,TRUE
highborn,TRUE,TRUE
highboy,FALSE,TRUE
high_bred,TRUE,TRUE
high_built,TRUE,TRUE
high_church,TRUE,TRUE
high_churchism,TRUE,TRUE
high_churchman,TRUE,TRUE
high_churchman_ship,FALSE,FALSE
high_colored,TRUE,TRUE
high_embowed,TRUE,TRUE
higher_criticism,TRUE,TRUE
highering,FALSE,FALSE
higher_thought,TRUE,TRUE
higher_up,TRUE,TRUE
highfaluting,FALSE,TRUE
high_fed,TRUE,TRUE
high_finished,TRUE,TRUE
high_five,TRUE,TRUE
highflier,FALSE,TRUE
high_flown,TRUE,TRUE
high_flushed,FALSE,TRUE
highflying,TRUE,TRUE
high_go,TRUE,TRUE
high_handed,TRUE,TRUE
high_hearted,TRUE,TRUE
high_hoe,FALSE,FALSE
high_holder,FALSE,FALSE
highland,TRUE,TRUE
highlander,TRUE,TRUE
highlandry,FALSE,FALSE
high_low,TRUE,TRUE
highly,TRUE,TRUE
highmen,FALSE,FALSE
high_mettled,TRUE,TRUE
high_minded,TRUE,TRUE
high_mindedness,TRUE,TRUE
highmost,FALSE,FALSE
highness,TRUE,TRUE
high_palmed,TRUE,TRUE
high_pressure,TRUE,TRUE
high_priest,TRUE,TRUE
high_priesthood,TRUE,TRUE
high_priestship,FALSE,FALSE
high_principled,TRUE,TRUE
high_proof,TRUE,TRUE
high_raised,TRUE,TRUE
high_reaching,TRUE,TRUE
high_red,TRUE,TRUE
highroad,TRUE,TRUE
high_seasoned,TRUE,TRUE
high_sighted,FALSE,FALSE
high_souled,TRUE,TRUE
high_sounding,TRUE,TRUE
high_spirited,TRUE,TRUE
high_steel,FALSE,TRUE
high_stepper,TRUE,TRUE
high_stomached,TRUE,TRUE
high_strung,TRUE,TRUE
high_swelling,TRUE,TRUE
hight,TRUE,TRUE
hightener,FALSE,FALSE
highth,TRUE,TRUE
high_toned,TRUE,TRUE
high_top,TRUE,TRUE
highty_tighty,TRUE,TRUE
highway,TRUE,TRUE
highwayman,TRUE,TRUE
high_wrought,TRUE,TRUE
higre,FALSE,FALSE
hig_taper,FALSE,FALSE
hijera,FALSE,FALSE
hijra,FALSE,TRUE
hike,TRUE,TRUE
hilal,FALSE,TRUE
hilar,TRUE,TRUE
hilarious,TRUE,TRUE
hilarity,TRUE,TRUE
hilary_term,TRUE,TRUE
hilding,TRUE,TRUE
hile,TRUE,TRUE
hill,TRUE,TRUE
hilliness,TRUE,TRUE
hilling,TRUE,TRUE
hillock,TRUE,TRUE
hillside,TRUE,TRUE
hilltop,TRUE,TRUE
hilly,TRUE,TRUE
hilt,TRUE,TRUE
hilted,TRUE,TRUE
hilum,TRUE,TRUE
hilus,TRUE,TRUE
him,TRUE,TRUE
himalayan,TRUE,TRUE
himpne,FALSE,FALSE
himself,TRUE,TRUE
himselve,TRUE,TRUE
himselven,FALSE,FALSE
himyaric,FALSE,FALSE
himyaritic,TRUE,TRUE
hin,TRUE,TRUE
hind,TRUE,TRUE
hindberry,FALSE,FALSE
hindbrain,FALSE,TRUE
hinder,TRUE,TRUE
hinderance,TRUE,TRUE
hinderer,TRUE,TRUE
hinderest,FALSE,FALSE
hinderling,TRUE,TRUE
hindermost,TRUE,TRUE
hindmost,TRUE,TRUE
hindgut,FALSE,FALSE
hindi,TRUE,TRUE
hindleys_screw,FALSE,FALSE
hindoo,TRUE,TRUE
hindu,TRUE,TRUE
hindoo_calendar,FALSE,FALSE
hindu_calendar,FALSE,TRUE
hindoostanee,TRUE,TRUE
hindustani,TRUE,TRUE
hindrance,TRUE,TRUE
hine,TRUE,TRUE
hinge,TRUE,TRUE
hinged,TRUE,TRUE
hingeless,FALSE,FALSE
hink,TRUE,TRUE
hinniate,FALSE,FALSE
hinny,TRUE,TRUE
hint,TRUE,TRUE
hinterland,TRUE,TRUE
hintingly,FALSE,TRUE
hip,TRUE,TRUE
hipps,TRUE,TRUE
hipe,FALSE,TRUE
hype,TRUE,TRUE
hiphalt,FALSE,FALSE
hip_lock,TRUE,TRUE
hippa,FALSE,FALSE
hippe,TRUE,TRUE
hipparion,TRUE,TRUE
hipped,TRUE,TRUE
hippish,FALSE,FALSE
hippobosca,TRUE,TRUE
hippocamp,FALSE,FALSE
hippocampal,FALSE,TRUE
hippocampus,TRUE,TRUE
hippocentaur,FALSE,FALSE
hippocras,TRUE,TRUE
hippocrates,TRUE,TRUE
hippocratic,TRUE,TRUE
hippocratism,FALSE,TRUE
hippocrene,TRUE,TRUE
hippocrepian,FALSE,FALSE
hippocrepiform,FALSE,FALSE
hippodame,TRUE,TRUE
hippodrome,TRUE,TRUE
hippogriff,TRUE,TRUE
hippolith,FALSE,FALSE
hippopathology,FALSE,FALSE
hippophagi,FALSE,FALSE
hippophagism,FALSE,FALSE
hippophagist,FALSE,FALSE
hippophagous,FALSE,FALSE
hippophagy,TRUE,TRUE
hippophile,FALSE,FALSE
hippopotamus,TRUE,TRUE
hippotomy,FALSE,FALSE
hippuric,TRUE,TRUE
hippurite,TRUE,TRUE
hip_roofed,TRUE,TRUE
hipshot,FALSE,TRUE
hip_tree,FALSE,FALSE
hir,TRUE,TRUE
hircic,TRUE,TRUE
hircin,FALSE,FALSE
hircine,FALSE,TRUE
hircinous,FALSE,FALSE
hire,TRUE,TRUE
hireless,FALSE,FALSE
hireling,TRUE,TRUE
hire_purchase,FALSE,TRUE
hire_purchase_agreement,FALSE,FALSE
hire_and_purchase_agreement,FALSE,FALSE
hirer,TRUE,TRUE
hires,TRUE,TRUE
hirs,FALSE,FALSE
hirsute,TRUE,TRUE
hirsuteness,FALSE,TRUE
hirtellous,FALSE,FALSE
hirudine,FALSE,FALSE
hirudinea,FALSE,FALSE
hirudo,TRUE,TRUE
hirundine,FALSE,FALSE
hirundo,TRUE,TRUE
his,TRUE,TRUE
hisingerite,FALSE,FALSE
hispanic,TRUE,TRUE
hispanicism,FALSE,FALSE
hispanicize,FALSE,FALSE
hispid,FALSE,TRUE
hispidulous,FALSE,TRUE
hiss,TRUE,TRUE
hissing,TRUE,TRUE
hissingly,TRUE,TRUE
hist,TRUE,TRUE
histiology,FALSE,FALSE
histogenesis,FALSE,TRUE
histogenetic,FALSE,FALSE
histogeny,FALSE,FALSE
histographer,FALSE,FALSE
histographical,FALSE,FALSE
histography,FALSE,FALSE
histohaematin,FALSE,FALSE
histoid,FALSE,FALSE
histologic,FALSE,TRUE
histological,TRUE,TRUE
histologist,TRUE,TRUE
histology,TRUE,TRUE
histolysis,TRUE,TRUE
histolytic,FALSE,FALSE
histonomy,FALSE,FALSE
histophyly,FALSE,FALSE
historial,TRUE,TRUE
historian,TRUE,TRUE
historic,TRUE,TRUE
historical,TRUE,TRUE
historically,TRUE,TRUE
historicize,FALSE,TRUE
historied,FALSE,FALSE
historier,FALSE,FALSE
historiette,TRUE,TRUE
historify,FALSE,FALSE
historiographer,TRUE,TRUE
historiographership,FALSE,FALSE
historiography,TRUE,TRUE
historiology,FALSE,FALSE
historionomer,FALSE,FALSE
historize,FALSE,FALSE
history,TRUE,TRUE
histotomy,FALSE,FALSE
histozyme,FALSE,FALSE
histrion,TRUE,TRUE
histrionic,TRUE,TRUE
histrionical,FALSE,FALSE
histrionicism,FALSE,TRUE
histrionism,TRUE,TRUE
histrionize,FALSE,FALSE
hit,TRUE,TRUE
hitch,TRUE,TRUE
hitchel,FALSE,FALSE
hithe,TRUE,TRUE
hither,TRUE,TRUE
hithermost,TRUE,TRUE
hitherto,TRUE,TRUE
hitherward,TRUE,TRUE
hitter,TRUE,TRUE
hittite,TRUE,TRUE
hittorf_rays,FALSE,FALSE
hittorf_tube,FALSE,FALSE
hive,TRUE,TRUE
hiveless,FALSE,TRUE
hiver,TRUE,TRUE
hives,TRUE,TRUE
hizz,FALSE,FALSE
ho,TRUE,TRUE
hoa,TRUE,TRUE
hoar,TRUE,TRUE
hoard,TRUE,TRUE
hoarder,TRUE,TRUE
hoarding,TRUE,TRUE
hoared,FALSE,FALSE
hoarfrost,TRUE,TRUE
hoarhound,TRUE,TRUE
hoariness,TRUE,TRUE
hoarse,TRUE,TRUE
hoarsely,TRUE,TRUE
hoarsen,FALSE,TRUE
hoarseness,TRUE,TRUE
hoarstone,FALSE,FALSE
hoary,TRUE,TRUE
hoatzin,TRUE,TRUE
hoax,TRUE,TRUE
hoaxer,FALSE,TRUE
hoazin,FALSE,FALSE
hob,TRUE,TRUE
hobanob,TRUE,TRUE
hobandnob,FALSE,FALSE
hobbism,FALSE,FALSE
hobbist,FALSE,FALSE
hobble,TRUE,TRUE
hobblebush,FALSE,FALSE
hobbledehoy,TRUE,TRUE
hobbletehoy,FALSE,FALSE
hobbler,FALSE,TRUE
hobble_skirt,FALSE,TRUE
hobblingly,TRUE,TRUE
hobbly,FALSE,TRUE
hobby,TRUE,TRUE
hobbyhorse,TRUE,TRUE
hobbyhorsical,FALSE,FALSE
hobgoblin,TRUE,TRUE
hobiler,TRUE,TRUE
hobit,FALSE,FALSE
hobnail,TRUE,TRUE
hobnailed,TRUE,TRUE
hobnob,TRUE,TRUE
hobo,TRUE,TRUE
hobornob,FALSE,FALSE
hoboy,FALSE,TRUE
hobson_s_choice,TRUE,TRUE
hocco,TRUE,TRUE
hochepot,FALSE,TRUE
hock,TRUE,TRUE
hough,TRUE,TRUE
hockamore,FALSE,FALSE
hockday,FALSE,FALSE
hockey,TRUE,TRUE
hockherb,FALSE,FALSE
hockle,FALSE,FALSE
hocus,TRUE,TRUE
hocuspocus,TRUE,TRUE
hocus_pocus,TRUE,TRUE
hod,TRUE,TRUE
hoddengray,FALSE,FALSE
hoddy,TRUE,TRUE
hoddydoddy,FALSE,FALSE
hodgepodge,TRUE,TRUE
hodgkin_s_disease,FALSE,TRUE
hodiern,FALSE,FALSE
hodiernal,TRUE,TRUE
hodman,TRUE,TRUE
hodmandod,FALSE,FALSE
hodograph,FALSE,FALSE
hodometer,FALSE,FALSE
hoe,TRUE,TRUE
hoecake,TRUE,TRUE
hoemother,FALSE,FALSE
hoful,FALSE,FALSE
hog,TRUE,TRUE
hogback,TRUE,TRUE
hogchain,FALSE,FALSE
hogchoker,FALSE,TRUE
hogcote,FALSE,FALSE
hogfish,TRUE,TRUE
hogframe,FALSE,FALSE
hogged,TRUE,TRUE
hogger,FALSE,TRUE
hoggerel,FALSE,FALSE
hogger_pipe,FALSE,FALSE
hoggerpipe,FALSE,FALSE
hogger_pump,FALSE,FALSE
hoggery,FALSE,FALSE
hogget,TRUE,TRUE
hogging,TRUE,TRUE
hoggish,TRUE,TRUE
hogh,FALSE,FALSE
hogherd,FALSE,FALSE
hogmanay,FALSE,TRUE
hognosesnake,FALSE,FALSE
hognut,FALSE,FALSE
hogo,FALSE,TRUE
hogpen,TRUE,TRUE
hogreeve,FALSE,FALSE
hogringer,FALSE,FALSE
hog_s_back,TRUE,TRUE
hogscore,FALSE,FALSE
hogshead,TRUE,TRUE
hogskin,TRUE,TRUE
hogsty,TRUE,TRUE
hogwash,TRUE,TRUE
hogweed,FALSE,TRUE
hoiden,TRUE,TRUE
hoidenhood,FALSE,FALSE
hoidenish,TRUE,TRUE
hoise,TRUE,TRUE
hoist,TRUE,TRUE
hoistaway,FALSE,FALSE
hoistway,TRUE,TRUE
hoit,TRUE,TRUE
hoity_toity,TRUE,TRUE
hokeday,FALSE,FALSE
hoker,FALSE,FALSE
hol,TRUE,TRUE
holarctic,FALSE,TRUE
holaspidean,FALSE,FALSE
holcad,FALSE,FALSE
hold,TRUE,TRUE
holdback,TRUE,TRUE
holder,TRUE,TRUE
holder_forth,FALSE,FALSE
holdfast,TRUE,TRUE
holding,TRUE,TRUE
hole,TRUE,TRUE
hole_in_the_air,TRUE,TRUE
holethnic,FALSE,FALSE
holethnos,FALSE,FALSE
holibut,TRUE,TRUE
holidam,FALSE,FALSE
holiday,TRUE,TRUE
holily,TRUE,TRUE
holiness,TRUE,TRUE
holing,TRUE,TRUE
holla,TRUE,TRUE
holland,TRUE,TRUE
hollandaise_sauce,TRUE,TRUE
hollandaise,TRUE,TRUE
hollander,TRUE,TRUE
hollandish,TRUE,TRUE
hollands,TRUE,TRUE
hollo,TRUE,TRUE
holloa,TRUE,TRUE
hollow,TRUE,TRUE
hollow_hearted,TRUE,TRUE
hollow_horned,FALSE,FALSE
hollowly,TRUE,TRUE
hollowness,TRUE,TRUE
holluschickie,FALSE,TRUE
holly,TRUE,TRUE
hollyhock,TRUE,TRUE
holm,TRUE,TRUE
holmia,FALSE,FALSE
holmium,FALSE,TRUE
holmos,FALSE,FALSE
holo,TRUE,TRUE
holoblast,FALSE,FALSE
holoblastic,FALSE,TRUE
holocaust,TRUE,TRUE
holocephali,FALSE,FALSE
holocryptic,FALSE,FALSE
holocrystalline,FALSE,FALSE
holograph,TRUE,TRUE
holographic,TRUE,TRUE
holohedral,FALSE,FALSE
holohemihedral,FALSE,FALSE
holometabola,FALSE,FALSE
holometabolic,FALSE,FALSE
holometer,FALSE,TRUE
holophanerous,FALSE,FALSE
holophotal,FALSE,FALSE
holophote,FALSE,FALSE
holophrastic,TRUE,TRUE
holophytic,FALSE,FALSE
holorhinal,FALSE,FALSE
holosiderite,FALSE,FALSE
holostean,FALSE,TRUE
holostei,FALSE,TRUE
holosteric,FALSE,FALSE
holostomata,FALSE,FALSE
holostomate,FALSE,FALSE
holostomatous,FALSE,FALSE
holostome,FALSE,FALSE
holostraca,FALSE,FALSE
holothure,FALSE,FALSE
holothurian,FALSE,TRUE
holothurioidea,FALSE,FALSE
holotricha,FALSE,FALSE
holour,FALSE,FALSE
holp,TRUE,TRUE
holpen,TRUE,TRUE
holsom,FALSE,FALSE
holstein,TRUE,TRUE
holster,TRUE,TRUE
holstered,FALSE,TRUE
holt,TRUE,TRUE
holwe,FALSE,FALSE
holy,TRUE,TRUE
holy_cross,TRUE,TRUE
holyday,TRUE,TRUE
holystone,TRUE,TRUE
homacanth,FALSE,FALSE
homage,TRUE,TRUE
homageable,FALSE,FALSE
homager,FALSE,FALSE
homalographic,FALSE,FALSE
homaloid,FALSE,FALSE
homaloidal,FALSE,FALSE
homarus,FALSE,TRUE
homatropine,FALSE,FALSE
homaxonial,FALSE,FALSE
home,TRUE,TRUE
homeborn,TRUE,TRUE
home_bound,TRUE,TRUE
home_bred,TRUE,TRUE
home_coming,TRUE,TRUE
home_driven,TRUE,TRUE
home_dwelling,TRUE,TRUE
home_felt,TRUE,TRUE
homefield,TRUE,TRUE
home_keeping,TRUE,TRUE
homeless,TRUE,TRUE
homelike,TRUE,TRUE
homelily,FALSE,FALSE
homeliness,TRUE,TRUE
homeling,FALSE,FALSE
homely,TRUE,TRUE
homelyn,FALSE,FALSE
homemade,TRUE,TRUE
homeopath,TRUE,TRUE
homeopathic,TRUE,TRUE
homeopathically,TRUE,TRUE
homeopathist,TRUE,TRUE
homeopathy,TRUE,TRUE
homer,TRUE,TRUE
homeric,TRUE,TRUE
homesick,TRUE,TRUE
home_speaking,TRUE,TRUE
homespun,TRUE,TRUE
homestall,FALSE,FALSE
homestead,TRUE,TRUE
homesteader,TRUE,TRUE
homeward,TRUE,TRUE
homewards,TRUE,TRUE
homicidal,TRUE,TRUE
homicide,TRUE,TRUE
homiform,FALSE,FALSE
homilete,FALSE,FALSE
homiletic,TRUE,TRUE
homiletical,TRUE,TRUE
homiletics,TRUE,TRUE
homilist,TRUE,TRUE
homilite,FALSE,FALSE
homily,TRUE,TRUE
homing,TRUE,TRUE
hominy,TRUE,TRUE
homish,FALSE,TRUE
hommock,FALSE,FALSE
hommocky,FALSE,FALSE
homo,TRUE,TRUE
homocategoric,FALSE,FALSE
homocentric,FALSE,TRUE
homocercal,TRUE,TRUE
homocercy,FALSE,FALSE
homocerebrin,FALSE,FALSE
homochromous,FALSE,FALSE
homodemic,FALSE,FALSE
homodermic,FALSE,FALSE
homodermy,FALSE,FALSE
homodont,FALSE,FALSE
homodromal,FALSE,FALSE
homodromous,FALSE,FALSE
homodynamic,FALSE,FALSE
homodynamous,FALSE,FALSE
homodynamy,FALSE,FALSE
homoeomeria,TRUE,TRUE
homoeomeric,FALSE,FALSE
homoeomerical,FALSE,FALSE
homoeomerous,FALSE,FALSE
